Key,brazilian
perkCraftShotgunsRank5Desc,Desbloqueia a Coilshotgun e todas as receitas de rodadas de Coilshotgun.\nNível de fabricação: 51 para espingardas. Espingardas de qualidade inferior a 51 não serão mais degradadas durante o reparo.\n[DECEA3]Requisitos de nível:[-] Jogador nível 60
perkCraftToolsDesc,"Quer fazer ferramentas de melhor qualidade? Esta é a vantagem para você. As ferramentas são todas chaves inglesas, catracas, martelos, picaretas, pás, machados, brocas e motosserras."
perkCraftToolsName,Criação de ferramentas
perkCraftToolsRank1Desc,Desbloqueia todas as receitas de ferramentas de sucata.\nNível de criação: 11 para ferramentas. Ferramentas abaixo da qualidade 11 não serão mais degradadas durante o reparo.\n[DECEA3]Requisitos de nível:[-] Jogador nível 5
perkCraftToolsRank2Desc,"Desbloqueia o martelo, a chave inglesa e todas as receitas de ferramentas de ferro.\nNível de fabricação: 21 para ferramentas. Ferramentas de qualidade inferior a 21 não serão mais degradadas durante o reparo.\n[DECEA3]Requisitos de nível:[-] Jogador nível 10"
perkCraftToolsRank3Desc,Desbloqueia a catraca e todas as receitas de ferramentas de aço.\nNível de fabricação: 31 para ferramentas. Ferramentas abaixo da qualidade 31 não se degradarão mais com reparos.\n[DECEA3]Requisitos de nível:[-] Jogador nível 20
perkCraftToolsRank4Desc,"Desbloqueia a motosserra, a broca, a pistola de pregos, a chave de impacto e receitas aprimoradas de elementos de aquecimento.\nNível de fabricação: 41 para ferramentas. Ferramentas abaixo da qualidade 41 não serão mais degradadas durante o reparo.\n[DECEA3]Requisitos de nível:[-] Jogador nível 40"
perkCraftToolsRank5Desc,"Desbloqueia as receitas de motosserra, trado, picareta, pá e machado de titânio.\nNível de fabricação: 51 para ferramentas. Ferramentas abaixo da qualidade 51 não serão mais degradadas durante o reparo.\n[DECEA3]Requisitos de nível:[-] Jogador nível 60"
perkCraftWeaponBladedDesc,"Quer fazer armas brancas de melhor qualidade? Esta é a vantagem para você. As armas brancas incluem facas, lanças e facões. Desbloqueia várias receitas em cada nível."
perkCraftWeaponBladedName,Fabricação de armas brancas
perkCraftWeaponBladedRank1Desc,Desbloqueia a Receita da Lança de Ferro.\nNível de fabricação: 11 para armas brancas. Armas brancas de qualidade inferior a 11 não se degradarão mais quando reparadas.\n[DECEA3]Requisitos de nível:[-] Jogador nível 5
perkCraftWeaponBladedRank2Desc,Desbloqueia a receita da faca de caça.\nNível de fabricação: 21 para armas brancas. Armas brancas de qualidade inferior a 21 não se degradarão mais quando reparadas.\n[DECEA3]Requisitos de nível:[-] Jogador nível 10
perkCraftWeaponBladedRank3Desc,Desbloqueia a receita da lança de aço.\nNível de fabricação: 31 para armas brancas. Armas brancas de qualidade inferior a 31 não serão mais degradadas durante o reparo.\n[DECEA3]Requisitos de nível:[-] Jogador nível 20
perkCraftWeaponBladedRank4Desc,Desbloqueia a Receita do Machete.\nNível de Fabricação: 41 para armas brancas. Armas brancas de qualidade inferior a 41 não serão mais degradadas durante o reparo.\n[DECEA3]Requisitos de nível:[-] Jogador nível 40
perkCraftWeaponBladedRank5Desc,"Desbloqueia as receitas Titanium Spear, Titanium Knife e Titanium Machete.\nNível de fabricação: 51 para armas brancas. Armas brancas de qualidade inferior a 51 não serão mais degradadas durante o reparo.\n[DECEA3]Requisitos de nível:[-] Jogador nível 60"
perkCraftWeaponBluntDesc,"Quer fazer armas contundentes de melhor qualidade? Esta é a vantagem para você. Armas contundentes incluem porretes, marretas, soqueiras e bastões. Desbloqueia várias receitas em cada nível."
perkCraftWeaponBluntName,Fabricação de armas contundentes
perkCraftWeaponBluntRank1Desc,Desbloqueia as receitas Taco de beisebol e Knuckles de ferro.\nNível de fabricação: 11 para armas contundentes. Armas contundentes abaixo da qualidade 11 não se degradarão mais com reparos.\n[DECEA3]Requisitos de nível:[-] Jogador nível 5
perkCraftWeaponBluntRank2Desc,Desbloqueia a receita da Marreta de Ferro.\nNível de fabricação: 21 para armas contundentes. Armas contundentes abaixo da qualidade 21 não se degradarão mais com reparos.\n[DECEA3]Requisitos de nível:[-] Jogador nível 10
perkCraftWeaponBluntRank3Desc,Desbloqueia as receitas Steel Club e Steel Knuckles.\nNível de fabricação: 31 para armas contundentes. Armas contundentes abaixo da qualidade 31 não se degradarão mais quando reparadas.\n[DECEA3]Requisitos de nível:[-] Jogador nível 20
perkCraftWeaponBluntRank4Desc,Desbloqueia a receita Steel Sledgehammer.\nNível de fabricação: 41 para armas contundentes. Armas contundentes abaixo da qualidade 41 não se degradarão mais quando reparadas.\n[DECEA3]Requisitos de nível:[-] Jogador nível 40
perkCraftWeaponBluntRank5Desc,"Desbloqueia as receitas Titanium Club, Titanium Knuckles e Titanium Sledgehammer.\nNível de fabricação: 51 para armas contundentes. Armas contundentes abaixo da qualidade 51 não se degradarão mais quando reparadas.\n[DECEA3]Requisitos de nível:[-] Jogador nível 60"
perkDeadEyeDesc,"Especialize-se em mirar certeiramente com rifles e desperdiçar seu alvo com uma bala bem posicionada. Um tiro, uma morte."
perkDeadEyeName,Olho Morto
perkDeadEyeRank1Desc,Tiro de pote
perkDeadEyeRank2Desc,Atirador
perkDeadEyeRank3Desc,Atirador
perkDeadEyeRank4Desc,Atirador de elite
perkDeadEyeRank5Desc,Olho Morto
perkDemolitionsExpertDesc,Especialize-se em armas explosivas para desmembrar seus inimigos
perkDemolitionsExpertName,Especialista em Demolições
perkDemolitionsExpertRank1Desc,Iniciado Granadeiro
perkDemolitionsExpertRank1LongDesc,"Agora você é um granadeiro iniciado.\nAumenta o dano em 10%, a velocidade de recarga em 15%, mire 10% mais rápido, 50% de chance de atordoar os inimigos e 5% a mais de chance de desmembrar.\nCrie bombas tubulares e dinamite.\nDiminui o dano recebido por explosivos em 5%"
perkDemolitionsExpertRank2Desc,"Sou TNT, sou dinamite"
perkDemolitionsExpertRank2LongDesc,"Aumenta o dano em 20%, a velocidade de recarga em 20%, mira 20% mais rápido, 100% de chance de atordoar os inimigos e 10% a mais de chance de desmembrar.\nCrie carga cronometrada.\nReduz o dano recebido por explosivos em 10%"
perkDemolitionsExpertRank3Desc,Manipulador de Explosivos
perkDemolitionsExpertRank3LongDesc,"Você agora é um manipulador de explosivos. Aumenta o dano em 30%, aumenta a velocidade de recarga em 25%, mira 30% mais rápido, tem 33% de chance de paralisar os inimigos e 20% mais chance de desmembrar.\nCrie os dois tipos de granada.\nReduz o dano recebido por explosivos em 15%"
perkDemolitionsExpertRank4Desc,Homem Foguete
perkDemolitionsExpertRank4LongDesc,"Você agora é um Rocket Man. Aumenta o dano em 40%, a velocidade de recarga em 30%, mira 40% mais rápido, tem 66% de chance de paralisar os inimigos e 30% mais chance de desmembrar.\nCrie foguetes altamente explosivos e foguetes de fragmentação antipessoal.\nDiminui o dano recebido por explosivos em 20%"
perkDemolitionsExpertRank5Desc,Especialista em Demolições
perkDemolitionsExpertRank5LongDesc,"Especialista em demolições. Você faz as coisas explodirem em grande estilo. Aumenta o dano em 50%, a velocidade de recarga em 35%, mira 50% mais rápido e tem 45% mais chance de desmembrar.\nO atordoamento dura mais nos inimigos.\nCrie lança-chamas.\nReduz o dano recebido por explosivos em 25%\nAgora pode pegar minas ."
perkDoItYourselfDesc,Aprenda a criar seus próprios componentes.
perkDoItYourselfName,Faça você mesmo
perkDoItYourselfRank1Desc,Desbloqueia a receita de peças mecânicas.\nDesbloqueia a receita de peças elétricas.  [DECEA3]Requisitos de nível:[-] Science Crafting 3
perkDoItYourselfRank1Title,Faça você mesmo 1
perkDoItYourselfRank2Desc,Desbloqueia a receita do isolador.  [DECEA3]Requisitos de Nível:[-] Criação Científica 4
perkDoItYourselfRank2Title,Faça você mesmo 2
perkDoItYourselfRank3Title,Faça você mesmo 3
perkDoubleShotgunDesc,Aprenda a construir sua própria espingarda de cano duplo.
perkDoubleShotgunName,Fabricação de espingarda de cano duplo
perkDoubleShotgunRank1Desc,Desbloqueia a receita da espingarda de cano duplo. [DECEA3]Requisitos de nível:[-] Fabricação de armas 1
perkDoubleShotgunRank1Title,Fabricação de espingarda de cano duplo
perkDVultureDesc,Aprenda a construir seu próprio abutre do deserto.
perkDVultureName,Criação de abutre do deserto
perkDVultureRank1Desc,Desbloqueia o abutre do deserto e receitas de peças. [DECEA3]Requisitos de Nível:[-] Fabricação de Armas 3
perkDVultureRank1Title,Criação de abutre do deserto
perkElectricBasicsDesc,Aprenda o básico para fazer seus próprios itens elétricos.
perkElectricBasicsName,Noções básicas de eletricidade
perkElectricBasicsRank1Desc,"Desbloqueia a ferramenta de fio, relé, interruptor, bloco de variante de luzes do jogador, relé de temporizador e receitas de peças mecânicas.  [DECEA3]Requisitos de Nível[-] Criação Científica 1"
perkElectricBasicsRank1Title,Noções básicas de eletricidade 1
perkElectricBasicsRank2Desc,"Desbloqueia o holofote, o alto-falante, a placa de pressão, o poste do arame, o banco do gerador, o sensor de movimento e as receitas de peças elétricas.  [DECEA3]Requisitos de nível[-] Science Crafting 2"
perkElectricBasicsRank2Title,Noções básicas de eletricidade 2
perkElectricTrapsDesc,Aprenda a fazer suas próprias armadilhas elétricas.
perkElectricTrapsName,Armadilhas elétricas
perkElectricTrapsNamedDesc,Aprenda a criar suas próprias armadilhas elétricas.
perkElectricTrapsRank1Desc,"Desbloqueia as receitas Dart Trap, Iron Dart e Electric Fence Post.  [DECEA3]Requisitos de Nível:[-] Elaboração Científica 1"
perkElectricTrapsRank1Title,Armadilhas elétricas 1
perkElectricTrapsRank2Desc,"Desbloqueia as receitas Shotgun Turret, Auto Turret, Auto Turret (Aço) e Blade Trap.  [DECEA3]Requisitos de nível:[-] Science Crafting 2"
perkElectricTrapsRank2Title,Armadilhas elétricas 2
perkElectricTrapsRank3Desc,"Desbloqueia as receitas Auto Turret Mk2, Auto Turret Mk2 (Aço) e Shotgun Turret Mk2.  [DECEA3]Requisitos de nível:[-] Science Crafting 3"
perkElectricTrapsRank3Title,Armadilhas elétricas 3
perkElectricTrapsRank4Desc,Desbloqueia as receitas Coilcarbine Turret e Coilshotgun Turret.  [DECEA3]Requisitos de Nível:[-] Criação Científica 4
perkElectricTrapsRank4Title,Armadilhas elétricas 4
perkElectricTrapsRank5Desc,"Desbloqueia as receitas Titanium Dart Trap, Titanium Dart, Titanium Electric Fence Post e Titanium Blade Trap.  [DECEA3]Requisitos de Nível:[-] Criação Científica 5"
perkElectricTrapsRank5Title,Armadilhas elétricas 5
perkExplosiveWeaponsDesc,"Especialize-se em armas explosivas para atordoar, paralisar e desmembrar seus inimigos."
perkExplosiveWeaponsName,Armas Explosivas
perkExplosiveWeaponsRank1Desc,Aumente a velocidade de recarga em 15%. Mira 10% mais rápida. 50% de chance de atordoar os inimigos.
perkExplosiveWeaponsRank2Desc,Aumente a velocidade de recarga em 20%. Mira 20% mais rápida. 100% de chance de atordoar os inimigos.
perkExplosiveWeaponsRank3Desc,Aumente a velocidade de recarga em 25%. Mira 30% mais rápida. 75% de chance de paralisar os inimigos.
perkExplosiveWeaponsRank4Desc,Aumente a velocidade de recarga em 30%. Mira 40% mais rápida. 50% de chance de desmembrar.
perkExplosiveWeaponsRank5Desc,Aumente a velocidade de recarga em 35%. Mira 50% mais rápida. 100% de chance de desmembrar.
perkFastEddieDesc,Saqueie 10% mais rápido com cada classificação deste benefício!
perkFastEddieName,Eddie rápido
perkFastEddieRank1Desc,Aumente a velocidade de saque em 10%
perkFastEddieRank2Desc,Aumente a velocidade de saque em 20%
perkFastEddieRank3Desc,Aumente a velocidade de saque em 30%
perkFastEddieRank4Desc,Aumente a velocidade de saque em 40%
perkFastEddieRank5Desc,Aumente a velocidade de saque em 50%
perkFlurryOfBlowsDesc,Especialize-se em armas brancas de uma mão e derrote seus oponentes com uma rajada furiosa de ataques rápidos.
perkFlurryOfBlowsName,Rajada de Golpes
perkFlurryOfBlowsRank1Desc,Mãos rápidas
perkFlurryOfBlowsRank1LongDesc,"Velocidade de ataque corpo a corpo aumentada em 5%\nArmas leves degradam 5% mais lentamente.\nEsse benefício se aplica a porretes, brigas, facas, facões e bastões de choque."
perkFlurryOfBlowsRank2Desc,Ataques Rápidos
perkFlurryOfBlowsRank2LongDesc,Velocidade de ataque corpo a corpo aumentada em 10%\nArmas leves degradam 10% mais lentamente.
perkFlurryOfBlowsRank3Desc,Ataque Repentino
perkFlurryOfBlowsRank3LongDesc,Velocidade de ataque corpo a corpo aumentada em 15%\nArmas leves degradam 15% mais lentamente.
perkFlurryOfBlowsRank4Desc,Velocidade Devastadora
perkFlurryOfBlowsRank4LongDesc,Velocidade de ataque corpo a corpo aumentada em 20%\nArmas leves degradam 20% mais lentamente.
perkFlurryOfBlowsRank5Desc,Rajada de Golpes
perkFlurryOfBlowsRank5LongDesc,Velocidade de ataque corpo a corpo aumentada em 25%\nArmas leves degradam 25% mais lentamente.
perkForgeAheadDesc,Este privilégio desbloqueia as receitas da forja.
perkForgeAheadName,Avançando
perkForgeAheadRank1Desc,"Desbloqueia a receita do Forge. [DECEA3]Requisitos de Nível:[-] Fabricação de Ferramentas 1, Jogador Nível 5, Sem Classe de Trabalhador"
perkForgeAheadRank1Title,Forja
perkForgeAheadRank2Desc,"Desbloqueia as receitas Big Forge e Advanced Bellows. [DECEA3]Requisitos de Nível:[-] Fabricação de Ferramentas 2, Jogador Nível 15, Sem Classe de Trabalhador"
perkForgeAheadRank2Title,Grande Forja
perkFortitude,Fortaleza
perkFortitudeDesc,Fortitude é a medida de sua resiliência física. Aumentar a Fortitude aumenta sua saúde máxima.
perkFortitudeName,Atributo: Fortaleza
perkFromTheShadowsDesc,"Especialize-se em se misturar à escuridão para desaparecer completamente, mesmo nas menores sombras."
perkFromTheShadowsName,Das sombras
perkFromTheShadowsRank1Desc,Espreitador
perkFromTheShadowsRank1LongDesc,Esconda-se nas sombras com 10% mais eficiência. Mova-se 10% mais rápido enquanto está agachado. Inimigos alertados gastam 15% menos tempo procurando
perkFromTheShadowsRank2Desc,Sombreador
perkFromTheShadowsRank2LongDesc,Esconda-se nas sombras com 20% mais eficiência. Mova-se 20% mais rápido enquanto estiver agachado. Inimigos alertados gastam 30% menos tempo procurando
perkFromTheShadowsRank3Desc,Perseguidor
perkFromTheShadowsRank3LongDesc,Esconda-se nas sombras com 30% mais eficácia. Mova-se 30% mais rápido enquanto está agachado. Inimigos alertados gastam 45% menos tempo procurando
perkFromTheShadowsRank4Desc,Predador
perkFromTheShadowsRank4LongDesc,Esconda-se nas sombras com 40% mais eficácia. Mova-se 40% mais rápido enquanto está agachado. Inimigos alertados gastam 60% menos tempo procurando
perkFromTheShadowsRank5Desc,Ninja das Sombras
perkFromTheShadowsRank5LongDesc,Esconda-se nas sombras com 50% mais eficácia. Mova-se 50% mais rápido enquanto estiver agachado. Inimigos alertados gastam 75% menos tempo procurando
perkGetOffMyLandDesc,Os agricultores adoram suas espingardas.
perkGetOffMyLandLongDesc,"Qual a melhor maneira de manter intrusos, pragas e zumbis longe de suas terras do que com sua fiel espingarda? Este privilégio concede bônus às espingardas e ao jogador ao usá-las."
perkGetOffMyLandName,Saia da minha terra
perkGetOffMyLandRank1Desc,Defesa Doméstica
perkGetOffMyLandRank1LongDesc,Ignore o efeito de aumento de armadura nos cartuchos de espingarda. Cartuchos de espingarda causam MUITO menos danos aos blocos de madeira.
perkGetOffMyLandRank2Desc,Malditas crianças!
perkGetOffMyLandRank2LongDesc,Receba 5% menos dano enquanto segura uma espingarda.
perkGetOffMyLandRank3Desc,Saia!
perkGetOffMyLandRank3LongDesc,Corra 10% mais rápido enquanto segura uma espingarda.
perkGetOffMyLandRank4Desc,Tiro ao prato
perkGetOffMyLandRank4LongDesc,Aumenta o alcance efetivo em 50% e o alcance máximo em 100% para a espingarda.
perkGetOffMyLandRank5Desc,Queijo suíço
