Key,brazilian
perkAdvancedEngineeringRank2LongDesc,"As longas horas mexendo em projetos estão começando a dar frutos!\nGanhe 30% de XP com mortes por armadilhas elétricas.\nOs itens são fabricados 20% mais rápido em bancadas de trabalho e misturadores de cimento. Desbloqueie o Protetor de Culturas do Trator"
perkAdvancedEngineeringRank3LongDesc,"Você realmente conhece bem a oficina e pode construir praticamente qualquer coisa que decidir!\nGanhe 45% de XP com mortes por armadilhas elétricas.\nTodas as receitas de forja custam 10% menos, fabricar Aço Forjado e dispositivos elétricos custa 15% menos"
perkAdvancedEngineeringRank4LongDesc,"Você é o da Vinci do apocalipse com todas as suas incríveis invenções!\nGanhe 60% de XP com mortes por armadilhas elétricas.\nTodas as receitas de forja custam 15% menos, fabricar Aço Forjado e dispositivos elétricos custa 25% menos."
perkAdvancedEngineeringRank5LongDesc,"Você agora é um Engenheiro Avançado. \nGanhe 75% de XP de mortes por armadilhas elétricas.\nTodas as receitas de forja custam 20% menos, fabricar Aço Forjado e dispositivos elétricos custa 35% menos. Desbloqueia Maçanetas e Dobradiças de Porta"
perkArcheryCraftingDesc,"Aprenda a criar Arcos."
perkArcheryCraftingName,"Criação de Arcos"
perkArcheryCraftingRank1Desc,"Iniciante"
perkArcheryCraftingRank1LongDesc,"Desbloqueia o Arco de Madeira"
perkArcheryCraftingRank2Desc,"Profissional"
perkArcheryCraftingRank2LongDesc,"Desbloqueia o Arco Cruzado de Ferro"
perkArcheryCraftingRank3Desc,"Aprendiz"
perkArcheryCraftingRank3LongDesc,"Desbloqueia o Arco Composto"
perkArcheryCraftingRank4Desc,"Mestre"
perkArcheryCraftingRank4LongDesc,"Desbloqueia o Arco Composto e as Flechas e Virotes de Cromo"
perkArcheryCraftingRank5Desc,"Lenda"
perkArcheryCraftingRank5LongDesc,"Desbloqueia o Repetidor de Arco Cruzado e as Flechas e Virotes de Tungstênio"
perkArcheryCraftingRank6Desc,"Transcendente"
perkArcheryCraftingRank6LongDesc,"Desbloqueia o Magbow"
perkASArcheryDesc,"+0.3% Dano\n+0.5% Precisão e Velocidade de Recarga\npor nível"
perkASArcheryName,"Arcos"
perkASAthletics1Desc,"+5% recuperação de stamina enquanto corre. Aumenta no nível de habilidade 21. O máximo é +25% no nível 100. Reduz o uso de stamina ao pular em 4%. Aumenta no nível de habilidade 21."
perkASAthletics2Desc,"+10% recuperação de stamina enquanto corre. Aumenta no nível de habilidade 41. O máximo é +25% no nível 100. Reduz o uso de stamina ao pular em 8%. Aumenta no nível de habilidade 41."
perkASAthletics3Desc,"+15% recuperação de stamina enquanto corre. Aumenta no nível de habilidade 61. O máximo é +25% no nível 100. Reduz o uso de stamina ao pular em 12%. Aumenta no nível de habilidade 61."
perkASAthletics4Desc,"+20% recuperação de stamina enquanto corre. Aumenta no nível de habilidade 81. O máximo é +25% no nível 100. Reduz o uso de stamina ao pular em 16%. Aumenta no nível de habilidade 81."
perkASAthletics5Desc,"+25% recuperação de stamina enquanto corre. Reduz o uso de stamina ao pular em 20%"
perkASAthleticsDesc,"Melhor uso de stamina para pular e melhor regeneração de stamina enquanto corre."
perkASAthleticsName,"Atletismo"
perkASAutomaticsDesc,"+0.3% Dano\n+0.5% Precisão, Velocidade de Recarga e Redução de Recuo\npor nível"
perkASAutomaticsName,"Automáticos"
perkASBladedDesc,"+0.3% Dano e Redução de Stamina\npor nível"
perkASBladedName,"Lâminas"
perkASBluntDesc,"+0.3% Dano e Redução de Stamina\npor nível"
perkASBluntName,"Armas Contundentes"
perkASBrawlerDesc,"+0.3% Dano e Redução de Stamina\npor nível"
perkASBrawlerName,"Armas de Punho"
perkASConstructionToolsDesc,"+1% Dano a Blocos e Ganho de Recursos\n+0.3% Redução de Stamina\npor nível"
perkASConstructionToolsName,"Ferramentas de Corte de Madeira"
perkASElectricDesc,"+0.3% Dano e Redução de Stamina\npor nível"
perkASElectricName,"Robótica e Bastões"
perkASJavelinDesc,"+0.3% Dano e Redução de Stamina\npor nível"
perkASJavelinName,"Lanças"
perkASMiningToolsDesc,"+1% Dano a Blocos e Ganho de Recursos\n+0.3% Redução de Stamina\npor nível"
perkASMiningToolsName,"Ferramentas de Mineração"
perkASPistolsDesc,"+0.3% Dano\n+0.5% Precisão, Velocidade de Recarga e Redução de Recuo\npor nível"
perkASPistolsName,"Pistolas"
perkASRepairToolsDesc,"+1% Dano a Blocos e Ganho de Recursos\n+0.3% Redução de Stamina\npor nível"
perkASRepairToolsName,"Ferramentas de Reparos"
perkASRiflesDesc,"+0.3% Dano\n+0.5% Precisão, Velocidade de Recarga e Redução de Recuo\npor nível"
perkASRiflesName,"Rifles"
perkASSalvageToolsDesc,"+1% Dano a Blocos e Ganho de Recursos\n+0.3% Redução de Stamina\npor nível"
perkASSalvageToolsName,"Ferramentas de Salvamento"
perkASShotgunsDesc,"+0.3% Dano\n+0.5% Precisão, Velocidade de Recarga e Redução de Recuo\npor nível"
perkASShotgunsName,"Espingardas"
perkASSledgehammersDesc,"+0.3% Dano e Redução de Stamina\npor nível"
perkASSledgehammersName,"Marretas"
perkASTurretDesc,"+0.3% Dano e Redução de Stamina\npor nível"
perkASTurretsName,"Torretas"
perkAutomaticsCraftingDesc,"Aprenda a criar Automáticos."
perkAutomaticsCraftingName,"Criação de Automáticos"
perkAutomaticsCraftingRank1Desc,"Iniciante"
perkAutomaticsCraftingRank1LongDesc,"Desbloqueia o AK-47"
perkAutomaticsCraftingRank2Desc,"Profissional"
perkAutomaticsCraftingRank2LongDesc,"Desbloqueia o Rifle de Assalto Tático"
perkAutomaticsCraftingRank3Desc,"Aprendiz"
perkAutomaticsCraftingRank3LongDesc,"Desbloqueia o M60"
perkAutomaticsCraftingRank4Desc,"Mestre"
perkAutomaticsCraftingRank4LongDesc,"Desbloqueia o Rifle de Assalto HK416"
perkAutomaticsCraftingRank5Desc,"Lenda"
perkAutomaticsCraftingRank5LongDesc,"Desbloqueia o Rifle de Assalto M4A1"
perkBackpack_description,"Isso abrirá alguns slots de mochila em seu inventário"
perkBackpack_offer,"Isso abrirá alguns slots de mochila em seu inventário"
perkBackpack_subtitle,"Você desbloqueou slots da mochila"
perkBackpack,"Slots da Mochila"
perkBladedCraftingDesc,"Aprenda a criar Lâminas."
perkBladedCraftingName,"Criação de Lâminas"
perkBladedCraftingRank1Desc,"Iniciante"
perkBladedCraftingRank1LongDesc,"Desbloqueia a Faca de Lixo e a Faca de Caça"
perkBladedCraftingRank2Desc,"Profissional"
perkBladedCraftingRank2LongDesc,"Desbloqueia o Machete"
perkBladedCraftingRank3Desc,"Aprendiz"
perkBladedCraftingRank3LongDesc,"Desbloqueia a Katana"
perkBladedCraftingRank4Desc,"Mestre"
perkBladedCraftingRank4LongDesc,"Desbloqueia o Kukri"
perkBladedCraftingRank5Desc,"Lenda"
perkBladedCraftingRank5LongDesc,"Desbloqueia o Machete de Cromo"
perkBluntCraftingDesc,"Aprenda a criar armas contundentes."
perkBluntCraftingName,"Criação de Armas Contundentes"
perkBluntCraftingRank1Desc,"Iniciante"
perkBluntCraftingRank1LongDesc,"Desbloqueia o Bastão de Lixo"
perkBluntCraftingRank2Desc,"Profissional"
perkBluntCraftingRank2LongDesc,"Desbloqueia o Bastão de Baseball"
perkBluntCraftingRank3Desc,"Aprendiz"
perkBluntCraftingRank3LongDesc,"Desbloqueia o Bastão de Aço"
perkBluntCraftingRank4Desc,"Mestre"
perkBluntCraftingRank4LongDesc,"Desbloqueia o Bastão de Aço"
perkBluntCraftingRank5Desc,"Lenda"
perkBluntCraftingRank5LongDesc,"Desbloqueia o Bastão de Cromo"
perkBoomstickRank01Desc,"Hobo de Espingarda"
perkBoomstickRank01LongDesc,"Talvez sua mira não seja tão boa ou você só goste de causar muito dano de perto e pessoal. De qualquer forma, um vagabundo com uma espingarda não deve ser subestimado. As espingardas causam 10% a mais de dano, 10% de taxa de fogo mais rápida e 10% de recarga mais rápida. Atordoe os inimigos por 6 segundos. Encontre mais espingardas, peças e munição de espingarda em loots."
perkBoomstickRank100Desc,"Boomstick"
perkBoomstickRank100LongDesc,"Você ascendeu ao status lendário de Messias da Espingarda, pois é a última coisa que eles veem antes de encontrar o criador. As espingardas causam 50% a mais de dano, 50% de taxa de fogo mais rápida e 30% de recarga mais rápida. Encontre mais espingardas, peças e munição de espingarda em loots.\nTiros nas pernas incapacitam os oponentes."
perkBoomstickRank20Desc,"Nômade de Espingarda"
perkBoomstickRank20LongDesc,"Vagueando pelas terras devastadas como um nômade melhorou suas habilidades com espingardas. As espingardas causam 20% a mais de dano, 20% de taxa de fogo mais rápida e 15% de recarga mais rápida. Encontre mais espingardas, peças e munição de espingarda em loots."
perkBoomstickRank40Desc,"Profissional de Espingarda"
perkBoomstickRank40LongDesc,"Se encontros de espingardas ainda fossem uma coisa, você estaria atingindo aqueles patos de barro e sendo considerado um profissional de espingardas. As espingardas causam 30% a mais de dano, 30% de taxa de fogo mais rápida e 20% de recarga mais rápida. Atordoe os inimigos por 8 segundos. Encontre mais espingardas, peças e munição de espingarda em loots."
perkBoomstickRank80Desc,"Mestre de Espingarda"
perkBoomstickRank80LongDesc,"Você agora é muito mortal com uma espingarda e é considerado um mestre de espingardas. As espingardas causam 40% a mais de dano, 40% de taxa de fogo mais rápida e 25% de recarga mais rápida. Encontre mais espingardas, peças e munição de espingarda em loots."
perkBrawlerCraftingDesc,"Aprenda a criar Armas de Punho."
perkBrawlerCraftingName,"Criação de Armas de Punho"
perkBrawlerCraftingRank1Desc,"Iniciante"
perkBrawlerCraftingRank1LongDesc,"Desbloqueia os Nocautes de Ferro"
perkBrawlerCraftingRank2Desc,"Profissional"
perkBrawlerCraftingRank2LongDesc,"Desbloqueia os Nocautes de Aço"
perkBrawlerCraftingRank3Desc,"Mestre"
perkBrawlerCraftingRank3LongDesc,"Desbloqueia os Nocautes de Aço"
perkConstructionToolCraftingDesc,"Aprenda a criar ferramentas de corte de madeira."
perkConstructionToolCraftingName,"Criação de Ferramentas de Corte de Madeira"
perkConstructionToolCraftingRank1Desc,"Ferramentas de Lixo"
perkConstructionToolCraftingRank1LongDesc,"Desbloqueia o Machado de Lixo"
perkConstructionToolCraftingRank2Desc,"Ferramentas de Ferro"
perkConstructionToolCraftingRank2LongDesc,"Desbloqueia a Machadinha de Ferro"
perkConstructionToolCraftingRank3Desc,"Ferramentas de Aço"
perkConstructionToolCraftingRank3LongDesc,"Desbloqueia o Machado de Aço"
perkConstructionToolCraftingRank4Desc,"Ferramentas Elétricas"
perkConstructionToolCraftingRank4LongDesc,"Desbloqueia a Serra Elétrica"
perkConstructionToolCraftingRank5Desc,"Ferramentas Avançadas"
perkConstructionToolCraftingRank5LongDesc,"Desbloqueia o Machado de Alumínio"
perkElectricCraftingDesc,"Aprenda a criar Robótica e Bastões."
perkElectricCraftingName,"Criação de Robótica e Bastões"
perkElectricCraftingRank1Desc,"Iniciante"
perkElectricCraftingRank1LongDesc,"Desbloqueia a Marreta Robótica"
perkElectricCraftingRank2Desc,"Profissional"
perkElectricCraftingRank2LongDesc,"Desbloqueia o Bastão Telescópico"
perkElectricCraftingRank3Desc,"Aprendiz"
perkElectricCraftingRank3LongDesc,"Desbloqueia o Bastão de Choque"
perkElectricCraftingRank4Desc,"Mestre"
perkElectricCraftingRank4LongDesc,"Desbloqueia a Turret de Lixo e o Drone"
perkHikingBackpack_description,"Isso desbloqueará mais slots de mochila do que uma mochila normal."
perkHikingBackpack_offer,"Isso desbloqueará mais slots de mochila do que uma mochila normal."
perkHikingBackpack_subtitle,"Você desbloqueou mais slots de mochila"
perkHikingBackpack,"Atualização da Mochila de Hiking"
perkJavelinCraftingDesc,"Aprenda a criar Lanças."
perkJavelinCraftingName,"Criação de Lanças"
perkJavelinCraftingRank1Desc,"Iniciante"
perkJavelinCraftingRank1LongDesc,"Desbloqueia a Lança de Sucata"
perkJavelinCraftingRank2Desc,"Profissional"
perkJavelinCraftingRank2LongDesc,"Desbloqueia a Lança de Ferro"
perkJavelinCraftingRank3Desc,"Aprendiz"
perkJavelinCraftingRank3LongDesc,"Desbloqueia a Lança de Aço"
perkJavelinCraftingRank4Desc,"Mestre"
perkJavelinCraftingRank4LongDesc,"Desbloqueia a Forquilha"
perkMilitaryBackpack_description,"Isso desbloqueará mais slots de mochila do que uma mochila normal."
perkMilitaryBackpack_offer,"Isso desbloqueará mais slots de mochila do que uma mochila normal."
perkMilitaryBackpack_subtitle,"Você desbloqueou mais slots de mochila"
perkMiningToolCraftingDesc,"Aprenda a criar ferramentas de mineração."
perkMiningToolCraftingName,"Criação de Ferramentas de Mineração"
perkMiningToolCraftingRank1Desc,"Ferramentas de Lixo"
perkMiningToolCraftingRank1LongDesc,"Desbloqueia a Picareta de Lixo e a Pá de Lixo"
perkMiningToolCraftingRank2Desc,"Ferramentas de Ferro"
perkMiningToolCraftingRank2LongDesc,"Desbloqueia a Picareta de Ferro e a Pá de Ferro"
perkMiningToolCraftingRank3Desc,"Ferramentas de Aço"
perkMiningToolCraftingRank3LongDesc,"Desbloqueia a Picareta de Aço e a Pá de Aço"
perkMiningToolCraftingRank4Desc,"Ferramentas Elétricas"
perkMiningToolCraftingRank4LongDesc,"Desbloqueia a Broca"
perkMiningToolCraftingRank5Desc,"Ferramentas Avançadas"
perkMiningToolCraftingRank5LongDesc,"Desbloqueia a Picareta de Alumínio e a Pá de Alumínio"
perkPistolsCraftingDesc,"Aprenda a criar Pistolas."
perkPistolsCraftingName,"Criação de Pistolas"
perkPistolsCraftingRank1Desc,"Iniciante"
perkPistolsCraftingRank1LongDesc,"Desbloqueia a Pistola"
perkPistolsCraftingRank2Desc,"Profissional"
perkPistolsCraftingRank2LongDesc,"Desbloqueia a .44 Magnum"
perkPistolsCraftingRank3Desc,"Aprendiz"
perkPistolsCraftingRank3LongDesc,"Desbloqueia a SMG"
perkPistolsCraftingRank4Desc,"Mestre"
perkPistolsCraftingRank4LongDesc,"Desbloqueia a Vulture do Deserto"
perkPistolsCraftingRank5Desc,"Lenda"
perkPistolsCraftingRank5LongDesc,"Desbloqueia a Beretta 93R"
perkRepairToolCraftingDesc,"Aprenda a criar ferramentas de Reparos."
perkRepairToolCraftingName,"Criação de Ferramentas de Reparos"
perkRepairToolCraftingRank1Desc,"Ferramentas de Construção"
perkRepairToolCraftingRank1LongDesc,"Desbloqueia o Martelo de Garra"
perkRepairToolCraftingRank2Desc,"Ferramentas Elétricas"
perkRepairToolCraftingRank2LongDesc,"Desbloqueia a Pistola de Pregos"
perkRepairToolCraftingRank3Desc,"Ferramentas de Aço"
perkRepairToolCraftingRank3LongDesc,"Desbloqueia o Machado de Aço"
perkRepairToolCraftingRank4Desc,"Ferramentas Elétricas"
perkRepairToolCraftingRank4LongDesc,"Desbloqueia a Serra Elétrica"
perkRepairToolCraftingRank5Desc,"Ferramentas Avançadas"
perkRepairToolCraftingRank5LongDesc,"Desbloqueia o Machado de Alumínio"
perkRifleCraftingDesc,"Aprenda a criar Rifles."
perkRifleCraftingName,"Criação de Rifles"
perkRifleCraftingRank1Desc,"Iniciante"
perkRifleCraftingRank1LongDesc,"Desbloqueia o Rifle de Caça"
perkRifleCraftingRank2Desc,"Profissional"
perkRifleCraftingRank2LongDesc,"Desbloqueia o Rifle de Ação por Alavanca"
perkRifleCraftingRank3Desc,"Aprendiz"
perkRifleCraftingRank3LongDesc,"Desbloqueia o Rifle de Precisão"
perkSalvageToolCraftingDesc,"Aprenda a criar ferramentas de salvamento."
perkSalvageToolCraftingName,"Criação de Ferramentas de Salvamento"
perkSalvageToolCraftingRank1Desc,"Ferramentas de Furações"
perkSalvageToolCraftingRank1LongDesc,"Desbloqueia a Chave"
perkSalvageToolCraftingRank2Desc,"Ferramentas Avançadas"
perkSalvageToolCraftingRank2LongDesc,"Desbloqueia a Chave de Catraca"
perkSalvageToolCraftingRank3Desc,"Ferramentas de Impacto"
perkSalvageToolCraftingRank3LongDesc,"Desbloqueia o Driver de Impacto"
perkShotgunsCraftingDesc,"Aprenda a criar Espingardas."
perkShotgunsCraftingName,"Criação de Espingardas"
perkShotgunsCraftingRank1Desc,"Iniciante"
perkShotgunsCraftingRank1LongDesc,"Desbloqueia a Espingarda de Cano Duplo"
perkShotgunsCraftingRank2Desc,"Profissional"
perkShotgunsCraftingRank2LongDesc,"Desbloqueia a Espingarda de Pump"
perkShotgunsCraftingRank3Desc,"Aprendiz"
perkShotgunsCraftingRank3LongDesc,"Desbloqueia a Espingarda Automática"
perkShotgunsCraftingRank4Desc,"Mestre"
perkShotgunsCraftingRank4LongDesc,"Desbloqueia a Espingarda M4 Super 90"
perkShotgunsCraftingRank5Desc,"Lenda"
perkShotgunsCraftingRank5LongDesc,"Desbloqueia a Espingarda SPAS-12"
perkSledgehammersCraftingDesc,"Aprenda a criar marretas."
perkSledgehammersCraftingName,"Criação de Marretas"
perkSledgehammersCraftingRank1Desc,"Iniciante"
perkSledgehammersCraftingRank1LongDesc,"Desbloqueia a Marreta de Lixo"
perkSledgehammersCraftingRank2Desc,"Profissional"
perkSledgehammersCraftingRank2LongDesc,"Desbloqueia a Marreta de Ferro"
perkSledgehammersCraftingRank3Desc,"Aprendiz"
perkSledgehammersCraftingRank3LongDesc,"Desbloqueia a Marreta de Aço"
perkThrowerDesc,"Torne-se habilidoso com armas de arremesso."
perkThrowerName,"Arremessador"
perkThrowerRank1Desc,"Arremessador Prático"
perkThrowerRank1LongDesc,"Não é um insulto se você está jogando coisas nos seus inimigos... é apenas necessário!\n\n10% mais dano em combate corpo a corpo e com arremesso, 75% mais dano em tiros na cabeça.\n\nDesbloqueia a criação de BOOMERANG, BOLINHA DE BILHAR e BRINQUEDO DE SQUEAK."
perkThrowerRank2Desc,"Lançador"
perkThrowerRank2LongDesc,"Você está melhorando.\n\n15% mais dano em combate corpo a corpo e com arremesso, 100% mais dano em tiros na cabeça.\n\nDesbloqueia a criação de FALCÕES DE ARREMESSO."
perkThrowerRank3Desc,"Atirador"
perkThrowerRank3LongDesc,"20% mais dano em combate corpo a corpo e com arremesso, 125% mais dano em tiros na cabeça.\n\nDesbloqueia a criação de SHURIKENS e PLUMBATAS."
perkThrowerRank4Desc,"Lançador de Pedras"
perkThrowerRank4LongDesc,"25% mais dano em combate corpo a corpo e com arremesso, 150% mais dano em tiros na cabeça.\n\nDesbloqueia a criação de FLECHA SUIÇA."
